"dh.date","dh.hour","sessions","impressions","clicks","conversions","revenue","payout"
"2025-10-20","16","51970","61373","781","122","960.2","655.7199999999997"
"2025-10-20","17","45698","53746","817","139","1197.64","796.2699999999999"
"2025-10-20","18","40849","48236","618","67","1646.25","1077.6500000000012"
"2025-10-20","19","47538","58901","534","47","675.25","455.05999999999983"
"2025-10-20","20","53557","54781","467","47","754.18","498.4399999999998"
"2025-10-20","21","59024","58131","454","59","1297","840.2299999999996"
"2025-10-20","22","57680","56733","558","35","591","390.19"
"2025-10-20","23","30663","29846","582","37","364","240.63000000000005"
"2025-10-21","0","23024","30476","435","90","408.5","281.9899999999998"
"2025-10-21","1","13916","17813","360","63","380","255.40999999999994"
"2025-10-21","2","10053","13192","380","90","689.5","461.06999999999977"
"2025-10-21","3","8788","10127","358","83","414.2","281.03999999999996"
"2025-10-21","4","10778","12122","320","78","365.07","254.82"
"2025-10-21","5","13648","15769","333","70","343.75","227.43999999999986"
"2025-10-21","6","21746","26205","466","94","823.5","550.5200000000001"
"2025-10-21","7","26415","28677","625","107","775","525.8499999999996"
"2025-10-21","8","31007","32123","653","119","1470.3","964.4100000000001"
"2025-10-21","9","37854","39754","816","108","1244.75","836.0399999999998"
"2025-10-21","10","50973","51540","883","133","1895.25","1255.7600000000023"
"2025-10-21","11","55994","55648","963","118","1478.25","1000.9999999999997"
"2025-10-21","12","50110","50752","872","221","2951.5","1947.3700000000022"
"2025-10-21","13","49323","49540","775","79","965.5","643.5300000000001"
"2025-10-21","14","52856","53081","824","128","2274","1513.550000000001"
"2025-10-21","15","47579","49279","987","115","1695.6","1148.550000000002"
"2025-10-21","16","49483","50731","1032","121","1209.6","824.04"
"2025-10-21","17","48383","59649","1026","126","1659.7","1105.2500000000011"
"2025-10-21","18","44710","50852","909","83","756.25","498.4299999999997"
"2025-10-21","19","46695","50021","729","38","1001.43","655.0800000000006"
"2025-10-21","20","60864","63354","572","43","855","556.4000000000005"
"2025-10-21","21","63520","65184","568","49","1430.5","932.3500000000008"
"2025-10-21","22","60684","62126","446","40","808.5","524.2000000000003"
"2025-10-21","23","32488","33196","325","33","425.5","278.3499999999999"
"2025-10-22","0","23795","32539","573","80","714","482.8999999999999"
"2025-10-22","1","14095","16332","526","64","330","221.74999999999986"
"2025-10-22","2","9224","10664","584","119","444.5","300.8499999999999"
"2025-10-22","3","7233","8161","446","80","362.5","242.39999999999998"
"2025-10-22","4","8582","10205","355","78","356.5","234.3499999999999"
"2025-10-22","5","12524","15227","463","92","822.02","538.4600000000007"
"2025-10-22","6","19672","23968","548","95","594.5","393.0999999999997"
"2025-10-22","7","25264","27975","695","115","1110.3","738.9300000000012"
"2025-10-22","8","29603","31931","904","156","1594.23","1065.4700000000032"
"2025-10-22","9","34889","37674","1048","189","1743","1146.600000000003"
"2025-10-22","10","42016","45364","862","177","1669.3","1097.0300000000022"
"2025-10-22","11","47320","49727","1300","194","1753.5","1160.4000000000028"
"2025-10-22","12","45228","45811","1052","315","3774.08","2502.639999999993"
"2025-10-22","13","39090","39003","999","133","1105.9099999999999","739.0200000000016"
"2025-10-22","14","39457","39836","799","83","1939.5","1271.850000000001"
"2025-10-22","15","41164","41133","747","82","1841.1499999999999","1212.2800000000018"
"2025-10-22","16","41697","41008","741","57","1589.17","1051.2900000000004"
"2025-10-22","17","38897","37026","629","63","1488.59","996.8800000000003"
"2025-10-22","18","32704","31005","644","39","811.9","546.8500000000005"
"2025-10-22","19","38970","36981","554","27","457.25","302.72999999999996"
"2025-10-22","20","49174","47876","523","33","495","324.6099999999999"
"2025-10-22","21","56423","54606","477","23","513.5","333.90000000000003"
"2025-10-22","22","53199","51803","425","33","729.75","475.5800000000001"
"2025-10-22","23","23069","22028","371","30","460.5","301.70000000000005"
"2025-10-23","0","22778","32187","537","92","942","618.250000000001"
"2025-10-23","1","13968","16315","363","64","446","298.59999999999974"
"2025-10-23","2","8791","10159","414","86","399.75","268.47999999999985"
"2025-10-23","3","8023","9482","469","113","997.4999999999998","659.6000000000009"
"2025-10-23","4","9985","12010","407","101","543.5","363.2499999999997"
"2025-10-23","5","14549","17887","434","73","629.5","417.5499999999997"
"2025-10-23","6","23754","29525","569","119","1189","781.550000000001"
"2025-10-23","7","26995","28755","724","124","1848","1212.7000000000007"
"2025-10-23","8","32639","35426","910","164","1934.3","1288.8300000000015"
"2025-10-23","9","38031","40161","994","187","3237.5","2174.849999999998"
"2025-10-23","10","45021","44856","850","130","2264.3","1512.8300000000008"
"2025-10-23","11","46768","46369","928","123","1032.5","682.1500000000012"
"2025-10-23","12","39821","38951","955","299","3673","2434.249999999996"
"2025-10-23","13","39409","38354","797","152","1499.3","994.5300000000005"
"2025-10-23","14","38546","36269","651","62","1877","1225.8499999999997"
"2025-10-23","15","39966","37322","644","51","1118","731.0500000000003"
"2025-10-23","16","42563","39170","618","55","887.6500000000003","583.1000000000008"
"2025-10-23","17","41945","38837","591","67","1031.0799999999995","683.1600000000007"
"2025-10-23","18","40067","36696","532","40","544.9000000000004","357.33999999999963"
"2025-10-23","19","40717","37254","536","42","591.2200000000003","387.2399999999997"
"2025-10-23","20","47082","43480","535","50","541.6500000000004","358.0599999999995"
"2025-10-23","21","51128","48111","433","38","364.69000000000034","236.8400000000001"
"2025-10-23","22","46027","43332","415","28","306.8500000000003","201.33000000000004"
"2025-10-23","23","22446","20208","324","29","348.1300000000002","229.64999999999995"
"2025-10-24","0","21830","29983","494","98","804.6500000000001","526.1100000000006"
"2025-10-24","1","15235","16837","438","89","639.6000000000001","422.54999999999967"
"2025-10-24","2","10411","11541","374","78","518.0000000000002","344.0499999999996"
"2025-10-24","3","9135","10594","362","90","986.4000000000001","654.3700000000005"
"2025-10-24","4","10922","12818","325","73","391.7500000000001","265.27999999999975"
"2025-10-24","5","15367","19235","449","87","811.3000000000001","531.8800000000002"
"2025-10-24","6","23678","29760","565","113","1908.6699999999992","1243.6999999999998"
"2025-10-24","7","29617","33352","758","141","2045.0499999999988","1341.28"
"2025-10-24","8","34273","36173","811","153","2067.579999999997","1363.2599999999984"
"2025-10-24","9","41851","52819","838","132","1700.2499999999964","1123.9399999999976"
"2025-10-24","10","53444","57371","873","140","1933.0999999999972","1279.9199999999978"
"2025-10-24","11","56197","53774","871","159","1449.6099999999979","962.8600000000014"
"2025-10-24","12","57477","60288","850","420","3963.9499999999975","2612.6100000000015"
"2025-10-24","13","57471","78064","773","214","994.3000000000001","666.7600000000006"
"2025-10-24","14","49965","56411","768","138","856.2499999999999","568.3800000000002"
"2025-10-24","15","45135","44679","844","115","862.7500000000002","572.5000000000009"
"2025-10-24","16","47178","46339","580","83","701.0000000000001","462.23999999999927"
"2025-10-24","17","49318","48417","820","79","793.5600000000004","526.0800000000003"
"2025-10-24","18","61484","71128","890","78","580.9500000000003","382.7499999999995"
"2025-10-24","19","54273","54375","793","61","419.6500000000005","274.52999999999946"
"2025-10-24","20","56007","54986","730","67","467.1000000000005","309.5999999999994"
"2025-10-24","21","60848","58628","603","51","342.35000000000036","223.19999999999993"
"2025-10-24","22","61398","59538","463","33","328.20000000000016","211.07999999999998"
"2025-10-24","23","34732","33398","351","35","609.55","398.99999999999983"
"2025-10-25","0","33423","41450","702","117","870.1499999999999","568.060000000001"
"2025-10-25","1","22546","28138","471","80","401.95000000000016","279.4799999999997"
"2025-10-25","2","15659","19685","407","70","421.20000000000005","290.1299999999998"
"2025-10-25","3","12685","16155","357","68","592.25","401.2499999999999"
"2025-10-25","4","13299","17467","350","66","280.1","199.87"
"2025-10-25","5","13024","19128","281","53","563.5500000000001","377.7699999999999"
"2025-10-25","6","20555","32391","369","86","326.4000000000002","221.67999999999998"
"2025-10-25","7","28478","41027","474","122","747.4500000000004","497.8599999999996"
"2025-10-25","8","39175","39757","639","159","752.4500000000006","506.5599999999993"
"2025-10-25","9","50074","50346","744","148","981.9500000000004","659.4800000000005"
"2025-10-25","10","61012","60905","996","237","1753.8999999999967","1198.4399999999991"
"2025-10-25","11","67781","67056","831","188","1695.749999999997","1128.6299999999985"
"2025-10-25","12","71041","70883","858","191","1052.6699999999983","704.0600000000004"
"2025-10-25","13","65144","64978","875","138","843.0999999999999","560.7300000000001"
"2025-10-25","14","57454","57560","947","97","916.8800000000007","622.6700000000006"
"2025-10-25","15","58474","58504","944","105","1120.4999999999968","745.4700000000013"
"2025-10-25","16","62887","63235","916","92","845.8000000000005","563.9300000000006"
"2025-10-25","17","59108","59128","872","102","1264.3599999999974","847.8200000000006"
"2025-10-25","18","58755","58323","606","72","679.2800000000003","436.0699999999992"
"2025-10-25","19","59198","58463","582","70","416.08000000000055","271.80999999999955"
"2025-10-25","20","66894","65157","540","58","449.06000000000046","289.82999999999953"
"2025-10-25","21","71439","69431","478","38","195.84999999999997","123.76000000000002"
"2025-10-25","22","71586","70113","451","35","769.65","499.3399999999996"
"2025-10-25","23","42488","41048","321","33","225.39999999999992","149.84000000000003"
"2025-10-26","0","38733","46487","621","152","635.2600000000002","453.0899999999994"
"2025-10-26","1","25464","30830","434","86","440.2800000000002","302.1099999999997"
"2025-10-26","2","16883","20344","361","79","362.0500000000001","247.73"
"2025-10-26","3","14522","17373","340","90","486.2500000000001","327.3999999999997"
"2025-10-26","4","11294","14702","320","72","365.40000000000015","247.18999999999997"
"2025-10-26","5","12761","17820","306","64","234.79999999999995","165.20000000000002"
"2025-10-26","6","18913","29282","330","71","622.0000000000001","422.4699999999998"
"2025-10-26","7","26970","42689","0","0","0","0"
"2025-10-26","8","36456","38075","523","111","1169.3499999999972","795.0100000000008"
"2025-10-26","9","48688","48067","648","143","909.8000000000009","610.850000000001"
"2025-10-26","10","62930","62344","909","157","903.0000000000007","619.7700000000008"
"2025-10-26","11","67803","66276","896","193","1072.4799999999982","723.0100000000009"
"2025-10-26","12","71233","70244","900","321","3029.1999999999975","1982.0399999999995"
"2025-10-26","13","68757","68490","835","140","527.3200000000004","360.2699999999995"
"2025-10-26","14","63712","63783","975","73","794.0000000000007","549.6800000000007"
"2025-10-26","15","65532","65942","802","88","903.4500000000008","613.4400000000011"
"2025-10-26","16","67721","67960","691","83","525.7000000000011","350.7199999999989"
"2025-10-26","17","67658","68267","637","84","886.8900000000008","584.1300000000012"
"2025-10-26","18","73953","74682","594","72","627.6800000000006","416.02999999999923"
"2025-10-26","19","75933","75817","570","46","499.6000000000001","333.82999999999987"
"2025-10-26","20","85885","85755","535","31","456.5","301.09999999999997"
"2025-10-26","21","90333","89268","514","35","1012.2999999999998","662.9699999999999"
"2025-10-26","22","83556","82601","450","49","682.7999999999998","450.9299999999998"
"2025-10-26","23","40161","39170","349","19","167.8","111.57000000000001"
"2025-10-27","0","33807","41537","599","111","539.5000000000002","387.93999999999966"
"2025-10-27","1","20714","25417","448","67","322.2500000000001","223.07999999999996"
"2025-10-27","2","14120","17371","309","100","770.55","536.6599999999999"
"2025-10-27","3","10282","13762","280","67","367.9800000000001","256.95000000000005"
"2025-10-27","4","10861","15325","300","61","517.3399999999999","356.4999999999999"
"2025-10-27","5","16557","0","0","0","0","0"
"2025-10-27","6","24768","37709","432","95","861.1","582.6100000000005"
"2025-10-27","7","32733","47730","567","136","1303.5099999999984","881.2000000000014"
"2025-10-27","8","43300","44074","742","144","1770.0999999999983","1179.4899999999984"
"2025-10-27","9","53224","54412","786","149","1916.949999999998","1266.3899999999983"
"2025-10-27","10","65345","65251","900","167","1381.049999999998","950.8900000000008"
"2025-10-27","11","72593","74449","1022","204","2031.499999999998","1351.0399999999988"
"2025-10-27","12","71474","73061","989","132","468.2600000000005","316.37999999999937"
"2025-10-27","13","66966","0","0","0","0","0"
"2025-10-27","14","56718","57676","932","54","81.19999999999995","58.07000000000006"
"2025-10-27","15","56528","57339","925","34","83.9999999999999","57.00000000000008"
"2025-10-27","16","60991","61301","971","35","43.10000000000003","29.769999999999996"
"2025-10-27","17","62077","62164","925","38","32.000000000000014","22.140000000000008"
"2025-10-27","19","69359","68574","683","37","44.20000000000004","31.219999999999995"
"2025-10-27","20","81718","80327","680","37","53.90000000000003","36.45"
"2025-10-27","21","89630","90118","686","24","33.350000000000016","22.57"
"2025-10-27","22","78845","78080","702","27","271.9000000000002","172.47000000000006"
"2025-10-27","23","35814","35199","580","80","1544.559999999999","1002.5899999999999"
"2025-10-28","0","33447","40987","666","190","3026.1499999999996","2016.3799999999994"
"2025-10-28","1","21751","27001","392","299","6257.750000000002","4142.580000000004"
"2025-10-28","2","13372","16676","371","400","5896.42","3843.0900000000006"
"2025-10-28","3","11122","14318","303","102","1230.6599999999999","812.1599999999995"
"2025-10-28","4","12990","17687","322","76","730.9000000000001","485.4599999999999"
"2025-10-28","5","15196","22209","323","74","1008.75","678.6300000000002"
"2025-10-28","6","23201","35525","440","77","708.9000000000001","477.80999999999966"
"2025-10-28","7","32714","49889","525","125","1217.3499999999995","807.180000000001"
"2025-10-28","8","40007","46721","631","165","1593.4999999999984","1062.369999999999"
"2025-10-28","9","51156","63427","768","225","1068.749999999998","718.3400000000015"
"2025-10-28","10","54919","70663","831","232","821.8100000000009","565.4900000000009"
"2025-10-28","11","53387","69719","852","302","1136.6499999999978","778.0100000000027"
"2025-10-28","12","53981","66588","881","468","3292.4499999999985","2169.0999999999763"
"2025-10-28","13","54972","59985","897","359","973.7000000000004","657.3700000000072"
"2025-10-28","14","56517","55236","876","346","1051.4699999999987","711.9800000000064"
"2025-10-28","15","60072","59005","985","382","892.3000000000004","599.1300000000036"
"2025-10-28","16","60486","58720","971","387","1008.0000000000001","677.3800000000075"
"2025-10-28","17","56816","54467","1073","455","1122.7499999999982","770.1200000000091"
"2025-10-28","18","52691","50347","1078","510","1244.549999999997","857.2400000000101"
"2025-10-28","19","53122","49628","932","516","766.4000000000007","536.3699999999988"
"2025-10-28","20","53316","50815","884","451","1179.7499999999982","802.6300000000048"
"2025-10-28","21","55689","55019","825","342","945.7500000000003","642.4700000000048"
"2025-10-28","22","52856","50288","764","312","654.9500000000005","449.99999999999864"
"2025-10-28","23","29145","27590","711","295","493.5500000000002","348.05999999999915"
"2025-10-29","0","21931","30124","525","129","626.7000000000002","434.5999999999997"
"2025-10-29","1","15261","20662","419","114","461.74","319.02999999999963"
"2025-10-29","2","10580","14875","372","106","476.55000000000007","326.1199999999998"
"2025-10-29","3","10916","14906","336","113","689.1999999999999","480.24999999999983"
"2025-10-29","4","14345","19966","382","117","622.5500000000001","417.1799999999997"
"2025-10-29","5","18082","26234","412","113","507.45000000000016","347.49999999999955"
"2025-10-29","6","25318","38969","553","166","938.7900000000001","635.6200000000027"
"2025-10-29","7","32427","51887","690","264","1394.699999999999","928.9900000000044"
"2025-10-29","8","38050","59604","892","301","1530.449999999999","1025.5300000000054"
"2025-10-29","9","43163","66392","928","284","1428.3999999999983","951.7600000000057"
"2025-10-29","10","51199","60949","1267","354","1546.7999999999975","1056.090000000003"
"2025-10-29","11","54889","56188","1276","417","1414.899999999998","948.5300000000078"
"2025-10-29","12","54412","54028","1104","571","4807.200000000008","3191.389999999974"
"2025-10-29","13","55343","53848","981","350","1297.0499999999975","863.7100000000082"
"2025-10-29","14","52040","0","0","0","0","0"
"2025-10-29","15","57609","0","0","0","0","0"
"2025-10-29","16","60234","56855","1204","644","1550.349999999999","1053.4600000000048"
"2025-10-29","17","57785","52813","856","301","1222.8499999999985","831.2400000000009"
"2025-10-29","18","54391","49698","956","376","1098.3999999999987","743.9200000000016"
"2025-10-29","19","59279","54723","803","265","681.8500000000003","463.76999999999947"
"2025-10-29","20","59933","55404","884","393","952.0400000000004","655.2300000000009"
"2025-10-29","21","46723","42830","618","192","1201.0499999999984","795.6300000000009"
"2025-10-29","22","38075","35247","486","38","665.9500000000002","440.8099999999999"
"2025-10-29","23","23031","20470","381","54","1040.3499999999997","674.5700000000005"
"2025-10-30","0","20785","29816","597","100","852.2500000000001","574.0000000000006"
"2025-10-30","1","15053","0","0","0","0","0"
"2025-10-30","2","11718","14071","365","74","619.7400000000001","417.59"
"2025-10-30","3","11840","14026","372","91","728","485.15000000000003"
"2025-10-30","4","13759","17010","445","114","1127.4499999999994","746.9800000000007"
"2025-10-30","5","18167","19305","462","102","998.9500000000002","666.4100000000007"
"2025-10-30","6","29528","0","0","0","0","0"
"2025-10-30","7","36395","0","0","0","0","0"
"2025-10-30","8","44036","43588","847","157","1262.5499999999975","849.9200000000016"
"2025-10-30","9","48735","47618","809","134","1252.2499999999977","826.5200000000006"
"2025-10-30","10","52406","49625","858","155","1201.8499999999985","811.8300000000004"
"2025-10-30","11","55470","52309","983","145","1247.1499999999983","848.0800000000007"
"2025-10-30","12","54451","51076","760","303","4284.800000000007","2836.220000000001"
"2025-10-30","13","55972","51960","790","112","1009.6000000000004","666.1300000000005"
"2025-10-30","14","55340","51345","855","119","1038.5","690.7500000000001"
"2025-10-30","15","56936","53807","835","126","1476.3499999999985","977.4400000000003"
"2025-10-30","16","56098","52817","911","188","1696.5999999999985","1135.2599999999989"
"2025-10-30","17","53962","49966","863","164","927.4500000000004","632.6500000000005"
"2025-10-30","18","55072","52216","964","145","778.4500000000004","523.1900000000002"
"2025-10-30","19","57834","55083","818","130","596.7500000000002","405.00999999999976"
"2025-10-30","20","57491","54612","878","147","1013.9500000000004","681.7300000000002"
"2025-10-30","21","54359","52281","877","174","930.0500000000003","621.4800000000004"
"2025-10-30","22","50503","48136","794","254","818.3000000000002","562.5500000000003"
"2025-10-30","23","26503","24534","635","335","564.4000000000003","397.0099999999996"
"2025-10-31","0","22052","28702","612","114","1235.9499999999994","839.0200000000002"
"2025-10-31","1","15088","18865","441","82","678.1500000000001","459.8999999999998"
"2025-10-31","2","10192","11979","380","80","610","411.79999999999995"
"2025-10-31","3","9813","10971","424","93","694.8999999999999","472.84000000000003"
"2025-10-31","4","13196","14021","371","70","714.45","488.87999999999994"
"2025-10-31","5","19618","21377","496","93","1414.0499999999993","932.7200000000005"
"2025-10-31","6","30400","32794","582","93","1029.4999999999998","688.3300000000005"
"2025-10-31","7","38006","40487","715","129","1637.219999999999","1081.6899999999996"
"2025-10-31","8","44627","46812","841","157","2203.2999999999984","1448.47"
"2025-10-31","9","48721","49100","863","182","1195.6499999999992","806.160000000002"
"2025-10-31","10","55288","55335","879","170","2039.149999999998","1368.7299999999996"
"2025-10-31","11","57854","57073","908","138","1739.9999999999989","1146.069999999999"
"2025-10-31","12","55071","53755","818","272","3630.2999999999984","2386.4500000000016"
"2025-10-31","13","52903","51195","913","165","1774.2499999999986","1160.5299999999988"
"2025-10-31","14","50532","48788","834","126","1159.2499999999986","781.6100000000004"
"2025-10-31","15","58814","57012","857","163","1521.6999999999985","1008.4900000000006"
"2025-10-31","16","59928","58053","825","154","1326.9799999999982","893.9100000000005"
"2025-10-31","17","58549","56042","746","166","959.7000000000005","647.9300000000004"
"2025-10-31","18","59353","56487","777","276","842.3200000000005","574.7200000000003"
"2025-10-31","19","62715","59507","647","188","687.0500000000003","463.02999999999975"
"2025-10-31","20","57959","54830","663","197","892.2500000000003","597.2200000000001"
"2025-10-31","21","53576","50839","658","256","951.6000000000001","638.8700000000002"
"2025-10-31","22","48189","44918","641","196","326.9000000000002","230.03000000000003"
"2025-10-31","23","33242","30973","640","261","860.3500000000003","585.7600000000003"
"2025-11-01","0","23575","28442","607","120","775","530.3099999999996"
"2025-11-01","1","19658","22808","446","88","474.55000000000007","325.94999999999953"
"2025-11-01","2","16194","18406","377","75","520.2","357.4499999999998"
"2025-11-01","3","17064","17857","360","102","618.05","422.24000000000007"
"2025-11-01","4","23254","23946","349","74","561.8900000000001","388.9699999999999"
"2025-11-01","5","31488","31670","323","69","792.2","524.71"
"2025-11-01","6","42908","42496","384","76","646.3500000000001","433.01999999999987"
"2025-11-01","7","54586","54640","486","87","569.7000000000003","385.6099999999996"
"2025-11-01","8","65993","66474","639","140","1539.3499999999985","1013.2400000000011"
"2025-11-01","9","74326","75053","760","130","1010.1500000000005","675.0500000000008"
"2025-11-01","10","84706","85747","955","179","2313.349999999999","1535.8700000000006"
"2025-11-01","11","91192","90219","985","171","1566.5499999999988","1048.1899999999994"
"2025-11-01","12","99329","97382","964","286","3379.3999999999987","2204.3700000000003"
"2025-11-01","13","99647","98221","1072","175","1565.999999999999","1043.2099999999996"
"2025-11-01","14","97338","95701","970","162","1796.349999999999","1172.7999999999997"
"2025-11-01","15","94925","93486","1031","175","1399.7999999999988","941.4200000000005"
"2025-11-01","16","102757","100866","1068","213","1656.0499999999986","1108.4499999999996"
"2025-11-01","17","93434","90702","1001","132","1324.9999999999986","886.4500000000005"
"2025-11-01","18","83332","78845","699","38","292.10000000000036","193.56"
"2025-11-01","19","60127","55655","547","31","424.35000000000025","276.7799999999998"
"2025-11-01","20","53264","49299","529","28","632.7000000000003","414.1499999999997"
"2025-11-01","21","51330","47639","490","40","335.95000000000044","222.51000000000008"
"2025-11-01","22","47753","44738","438","33","389.4000000000003","255.97000000000008"
"2025-11-01","23","30314","27793","351","22","155.89999999999992","103.91"
"2025-11-02","0","31886","37796","626","101","576.8500000000001","404.15999999999985"
"2025-11-02","1","39713","42748","817","173","1036.6799999999994","734.7199999999998"
"2025-11-02","2","14112","13678","308","71","334.65000000000003","227.97000000000003"
"2025-11-02","3","19633","19042","307","80","479.95000000000005","334.16"
"2025-11-02","4","23643","23121","276","47","348","247.65"
"2025-11-02","5","30869","30256","295","69","327.9000000000001","230.19000000000003"
"2025-11-02","6","40362","39244","416","107","565.6500000000002","400.44999999999993"
"2025-11-02","7","48379","47379","497","106","992.1500000000002","655.8100000000002"
"2025-11-02","8","55853","55538","678","138","969.1000000000004","662.5500000000001"
"2025-11-02","9","62109","61688","871","191","1443.2499999999984","977.4500000000003"
"2025-11-02","10","77252","76062","994","233","1745.5999999999983","1172.899999999999"
"2025-11-02","11","86499","85201","973","212","1468.549999999998","982.1200000000003"
"2025-11-02","12","85356","84025","1056","233","1141.0999999999985","767.1900000000003"
"2025-11-02","13","89895","88415","1100","210","1261.349999999999","859.1900000000003"
"2025-11-02","14","80211","78492","1099","61","670.7500000000003","447.94999999999965"
"2025-11-02","15","83369","81783","876","60","990.9000000000003","657.2700000000002"
"2025-11-02","16","84177","82764","701","68","746.7100000000005","490.2499999999994"
"2025-11-02","17","76876","76042","689","77","1156.4999999999977","765.0000000000007"
"2025-11-02","18","69353","68002","552","60","725.7000000000005","474.97999999999945"
"2025-11-02","19","68771","67184","563","70","1147.2999999999975","764.3700000000005"
"2025-11-02","20","74872","73183","531","49","472.05000000000047","310.0499999999996"
"2025-11-02","21","78903","77379","499","58","866.0000000000002","574.5500000000004"
"2025-11-02","22","69410","67376","370","53","677.2000000000003","450.6999999999998"
"2025-11-02","23","35689","33396","265","31","296.1000000000002","197.45"
"2025-11-03","0","28696","33706","556","113","831.4000000000001","575.1400000000001"
"2025-11-03","1","23282","25404","377","74","440.14000000000004","303.89999999999986"
"2025-11-03","2","20607","21559","314","76","539.9000000000001","366.9399999999999"
"2025-11-03","3","13632","13268","275","74","584.4000000000001","394.3599999999999"
"2025-11-03","4","17462","16779","308","79","452.5","314.50000000000006"
"2025-11-03","5","23437","22453","333","85","396.7500000000001","292.37999999999994"
"2025-11-03","6","34262","33395","534","103","1068.999999999999","713.4800000000004"
"2025-11-03","8","55231","54280","793","159","1759.3999999999992","1202.4699999999996"
"2025-11-03","9","57970","56992","924","194","2295.5499999999997","1549.1599999999996"
"2025-11-03","10","78581","75215","851","202","1716.4499999999998","1154.57"
"2025-11-03","11","88715","87748","706","204","1915.85","1270.0199999999982"
"2025-11-03","12","85978","85905","799","164","1006.3999999999999","669.8399999999995"
"2025-11-03","13","89295","88553","799","172","1464.35","984.7900000000002"
"2025-11-03","14","89411","88390","792","175","1443.5","958.2099999999999"
"2025-11-03","15","90006","88450","834","415","4845.549999999999","3229.5000000000005"
"2025-11-03","16","91460","88601","773","161","1181.7499999999993","783.4899999999999"
"2025-11-03","17","73631","70364","577","87","1391.4999999999998","907.3700000000002"
"2025-11-03","18","57840","53220","554","50","1801.0499999999997","1199.7099999999996"
"2025-11-03","19","61476","56221","578","39","1127.85","734.8199999999999"
"2025-11-03","20","62793","57821","466","45","824.35","560.49"
"2025-11-03","21","67276","62743","446","24","475.9000000000001","319.0699999999999"
"2025-11-03","22","61486","58019","374","39","698.5100000000001","476.67"
"2025-11-03","23","27298","24335","309","23","456.6","317.5699999999999"
"2025-11-04","0","22615","26618","424","114","1083.9000000000005","760.5900000000001"
"2025-11-04","1","17513","19460","266","84","780.7999999999998","541.56"
"2025-11-04","3","13230","13588","256","88","448.0999999999999","320.62000000000006"
"2025-11-04","4","16938","16698","287","111","771.55","544.1"
"2025-11-04","5","20540","19726","358","123","709.6499999999999","513.8800000000001"
"2025-11-04","6","29954","29173","393","122","877.4","625.45"
"2025-11-04","7","40691","39746","582","180","1415.4000000000008","1001.0499999999998"
"2025-11-04","8","47252","46798","692","181","1460.7499999999998","1016.1200000000002"
"2025-11-04","9","52496","0","0","0","0","0"
"2025-11-04","10","64812","63320","629","118","1335.15","903.6900000000002"
"2025-11-04","11","68525","66857","644","97","1266.5999999999997","837.0299999999996"
"2025-11-04","12","68315","66200","599","91","1688.1","1100.76"
"2025-11-04","13","68189","66309","635","61","1085.2499999999995","723.21"
"2025-11-04","14","69846","67841","634","57","951.9199999999998","623.15"
"2025-11-04","15","76795","0","0","0","0","0"
"2025-11-04","16","78845","76146","703","83","963.1999999999999","640.3399999999999"
"2025-11-04","17","68315","65648","579","58","1057.3999999999992","691.8999999999999"
"2025-11-04","18","53086","50037","0","0","0","0"
"2025-11-04","19","60215","56335","491","59","874.8000000000001","588.8299999999999"
"2025-11-04","20","60138","56616","447","39","687.7","449.71"
"2025-11-04","21","55753","51849","415","54","858.9000000000001","560.3699999999999"
"2025-11-04","22","47816","44993","305","40","537.85","354.02"
"2025-11-04","23","24976","23142","250","46","367.05000000000007","247.76999999999998"
"2025-11-05","0","18881","23567","439","113","728.15","497.64000000000044"
"2025-11-05","1","14706","17027","289","69","611.35","421.4499999999999"
"2025-11-05","2","13727","14709","256","70","437.16999999999996","307.28999999999996"
"2025-11-05","3","10744","10881","223","74","463.85","324.53999999999996"
"2025-11-05","4","12882","12307","267","78","572.7","412.92999999999995"
"2025-11-05","5","16380","15618","340","104","666.9","470.16999999999996"
"2025-11-05","6","25322","24459","394","81","863.75","594.3099999999998"
"2025-11-05","8","40072","39596","629","102","1408.5499999999997","939.5900000000001"
"2025-11-05","9","44760","44526","723","108","1145.1999999999998","771.3099999999998"
"2025-11-05","10","55941","55412","831","142","1427.1499999999996","990.4399999999999"
"2025-11-05","11","61113","61354","747","142","1298.2499999999995","874.5600000000003"
"2025-11-05","12","59087","58925","721","270","3922.4499999999994","2616.4300000000007"
"2025-11-05","13","60964","73169","792","84","856.3","581.23"
"2025-11-05","14","57884","67693","850","111","1039.1999999999998","715.8300000000002"
"2025-11-05","15","64793","76421","895","110","1229.5499999999997","828.8299999999998"
"2025-11-05","16","67340","78942","950","124","1188.9999999999998","790.06"
"2025-11-05","17","63337","65078","956","184","1366.3999999999996","924.5499999999997"
"2025-11-05","18","52352","50193","871","204","1390.8999999999999","942.8200000000002"
"2025-11-05","19","61417","58768","720","206","1274.4399999999996","848.0499999999998"
"2025-11-05","20","41933","40273","612","57","1551.3999999999994","1022.4600000000002"
"2025-11-05","21","40937","38288","509","48","1293.4499999999998","879.7300000000001"
"2025-11-05","22","34273","32829","477","43","1027.4","700.0799999999999"
"2025-11-05","23","16868","15915","325","37","806.2","539.4300000000001"
"2025-11-06","0","17851","23727","549","123","978.4","659.6700000000006"
"2025-11-06","1","14121","14906","316","91","718.9499999999999","503.4500000000001"
"2025-11-06","2","11924","13044","277","72","495.15","336.23"
"2025-11-06","3","10307","10014","302","81","413.3","282.72"
